UID	DURATION	FILENAME				
2012-07-31-a	7:42	Zacat_Botan_FRP353-CGN309_owakilit-Commelinaceae_2012-07-31-a.wav				
2012-07-31-b	10:18	Zacat_MatCl_FRP353-CGN309_saalihwiipiil_2012-07-31-b.wav				
2012-07-31-c	11:21	Zacat_MatCl_FRP353-CGN309_chaalehmeh_2012-07-31-c.wav				
2012-07-31-d	7:11	Tecol_Botan_LOS358-CGN309_chikowaampah-Gesneriaceae_2012-07-31-d.wav				
2012-07-31-e	5:58	Tecol_Botan_LOS358-CGN309_tsontsapot-Chrysobalanaceae_2012-07-31-e.wav				
2012-07-31-f	9:47	Zacat_Botan_FRP353-CGN309_teswat-teswananakat-Melastomataceae-hongos_2012-07-31-f.wav				
2012-07-31-g	7:17	Zacat_Botan_FRP353-CGN309_yeekxokoyoolin-Begoniaceae_2012-07-31-g.wav				
2012-07-31-h	8:46	Zacat_Botan_FRP353-CGN309_Primulaceae-xaalkapolin-2012-07-31-h.wav				
2012-07-31-i	8:49	Zacat_Botan_FRP353-LOS358_xopilkowit-Meliaceae_2012-07-31-i.wav				
2012-07-31-j	7:46	Zacat_Botan_FRP353-LOS358_aayakachkowit-Meliaceae_2012-07-31-j.wav				
2012-07-31-k	5:29	Tzina_Botan_CGN309-LOS358_eskiinahxokoyoolin-Melastomataceae_2012-07-31-k.wav				
2012-07-31-l	5:01	Tzina_Botan_CGN309-EGS301_tootoliixkapolin-Melastomataceae_2012-07-31-l.wav				
2012-07-31-m	7:27	Tecol_Botan_LOS358-CGN309_tiookowit-Meliaceae_2012-07-31-m.wav				
2012-07-31-n	7:57	Tecol_Botan_LOS358-CGN309_xaalxokot-Myrtaceae_2012-07-31-n.wav				
2012-07-31-o	4:07	Tzina_Botan_CGN309-ADA300_tiootakxoochit-Nyctaginaceae_2012-07-31-o.wav				
2012-07-31-p	4:59	Tzina_Botan_CGN309-ADA300_nexokoliixpah-Onagraceae_2012-07-31-p.wav				
2012-07-31-q	6:49	Tzina_Botan_CGN309-FRP353_omikilit-Piperaceae_2012-07-31-q.wav				
2012-07-31-r	6:23	Tzina_Botan_CGN309-FRP353_nakasbuurroh-teekwaannenepiil-Piperaceae_2012-07-31-r.wav				
2012-07-31-s	5:40	Tzina_Botan_CGN309-FRP353_tsotsolpahxiwit-Piperaceae_2012-07-31-s.wav				
2012-07-31-t	4:57	Tzina_Botan_CGN309-FRP353_taxkaliswat-Piperaceae_2012-07-31-t.wav				
2012-08-02-a	8:54	Tzina_Botan_AND308-JVC313_ehkaw-Melampodium-Asteraceae_2012-08-02-a.wav				
2012-08-02-b	6:55	Tzina_Botan_AND308-JVC313_wehwei-kwiikwilehkaw-Smallanthus-Asteraceae_2012-08-02-b.wav				
2012-08-02-c	8:09	Tzina_Botan_AND308-JVC313_maaweeweyak-ehkaw-Aldama-Asteraceae_2012-08-02-c.wav				
2012-08-02-d	6:54	Tzina_Botan_AND308-JVC313_mekaehkaw-Asteraceae_2012-08-02-d.wav				
2012-08-02-e	6:18	Tzina_Botan_AND308-JVC313_moosoot-Asteraceae_2012-08-02-e.wav				
2012-08-02-f	12:42	Tzina_Botan_AND308-JVC313_kwamoosoot-Asteraceae_2012-08-02-f.wav				
2012-08-02-g	5:13	Tecol_Medic_MBN359-ADA300_kalanemilis-nexwitil-diarrhea_2012-08-02-g.wav				
2012-08-02-h	2:57	Tecol_Medic_MBN359-ADA300_kalanemilis-ihtiseselia-diarrhea_2012-08-02-h.wav				
2012-08-02-i	6:42	Tecol_Medic_MBN359-ADA300_estsompiil-seselia-disenteria_2012-08-02-i.wav				
2012-08-02-j	14:34	Tecol_Medic_MBN359-JVC313_taatataman-estsompiil-otro-tipo-disenteria_2012-08-02-j.wav				
2012-08-02-k	10:27	Tecol_Medic_MBN359-AND308_opochehehkat-bronquitis_2012-08-02-k.wav				
2012-08-02-l	9:20	Tecol_Medic_MBN359-AND308_totoonik-fiebre_2012-08-02-l.wav				
2012-08-02-m	20:07	Tecol_Botan_MBN359-AND308_chiniinah-eei-taman-Lauraceae_2012-08-02-m.wav				
2012-08-02-n	6:23	Tzina_Botan_MBN359-JVC313_anay-oome-taman-Lauraceae_2012-08-02-n.wav				
2012-08-02-o	12:17	Tzina_Botan_AND308-JVC313_kuomaait-Lauraceae_2012-08-02-o.wav				
2012-08-02-p	6:48	Tzina_Botan_AND308-MBN359_xiikalawakat-Lauraceae_2012-08-02-p.wav				
2012-08-02-q	9:22	Tzina_Botan_AND308-JVC313_chiichiilawakat-Lauraceae_2012-08-02-q.wav				
2012-08-02-r	7:32	Tzina_Botan_AND308-JVC313_awakatsitsiin-Lauraceae_2012-08-02-r.wav				
2012-08-02-s	14:54	Tzina_Botan_AND308-JVC313_aakowit-Salicaceae_2012-08-02-s.wav				
2012-08-02-t	15:17	Tzina_Botan_AND308-JVC313_kochonih-kochoni-Caricaceae_2012-08-02-t.wav				
2012-08-03-a	16:00	Tzina_Botan_JVC313-AND308_Piperaceae-yoolpoliwkaaxiwit_2012-08-03-a.wav				
2012-08-03-b	18:54	Tzina_Botan_JVC313-AND308_Ulmaceae-nepalkowit_2012-08-03-b.wav				
2012-08-03-c	15:43	Tzina_Botan_JVC313-AND308_nokta-wahkalmekat-Familia-pendiente_2012-08-03-c.wav				
2012-08-03-d	6:41	Tzina_Botan_JVC313-AND308_omisaal-Familia-pendiente_2012-08-03-d.wav				
2012-08-03-e	11:22	Tzina_Botan_JVC313-AND308_Rosaceae-y-Fam-pend-piitskowit_2012-08-03-e.wav				
2012-08-03-f	16:43	Tzina_Botan_JVC313-AND308_Icacinaceae-kaalaatsapot_2012-08-03-f.wav				
2012-08-03-g	20:52	Tzina_Botan_JVC313-AND308_poliwini-Portulacaceae_2012-08-03-g.wav				
2012-08-03-h	16:11	Tzina_Botan_JVC313-AND308_Asteraceae-taalaniil-taalaniis_2012-08-03-h.wav				
2012-08-03-i	10:21	Tzina_Botan_JVC313-AND308_tahchinoolxoochit-taalokoxoochit-Polygalaceae_2012-08-03-i.wav				
2012-08-03-j	12:57	Tzina_Botan_JVC313-AND308_Urticaceae-teahwach_2012-08-03-j.wav				
2012-08-03-k	12:47	Tzina_Botan_JVC313-AND308_Zamiaceae-tepeesin_2012-08-03-k.wav				
2012-08-03-l	11:21	Tzina_Botan_JVC313-AND308_tootootetsapokowit-Malpighiaceae_2012-08-03-l.wav				
2012-08-03-m	11:13	Tzina_Botan_JVC313-AND308_tetsapot-Familia-pendiente-no-Malpighiaceae_2012-08-03-m.wav				
2012-08-03-n	11:38	Tzina_Botan_JVC313-AND308_San-Jose-tlakoot-Leguminosae_2012-08-03-n.wav				
2012-08-03-o	13:58	Tzina_Botan_JVC313-AND308_San-Jose-iswat-Familia-pendiente_2012-08-03-o.wav				
2012-08-03-p	11:51	Tzina_Botan_JVC313-AND308_tuusankwaaeewat-Caryophyllaceae_2012-08-03-p.wav				
2012-08-03-q	14:37	Tzina_Botan_JVC313-AND308_tsotsolpahxiwit-Piperaceae_2012-08-03-q.wav				
2012-08-03-r	15:23	Tzina_Botan_JVC313-AND308_chechelookamoh-Orchidaceae_2012-08-03-r.wav				
2012-08-03-s	7:11	Tzina_Botan_JVC313-AND308_kookowaatsiin-Orchidaceae_2012-08-03-s.wav				
2012-08-03-t	5:54	Tzina_Botan_JVC313-AND308_tekomatsiin-Orchidaceae_2012-08-03-t.wav				
2012-08-03-u	9:59	Tzina_Botan_JVC313-EGS301_aateempan-chookani-Orchidaceae_2012-08-03-u.wav				
2012-08-03-v	16:32	Tzina_Botan_JVC313-AND308_tekowit-Myrtaceae_2012-08-03-v.wav				
2013-04-04-a	12:49	Tzina_Zoolo_RMM302-AJH303_Apidae-pisiilnekmeh_2013-04-04-a.wav				
2013-04-04-b	10:05	Tzina_Zoolo_JVC313-AND308_Apidae-kwitanekmeh_2013-04-04-b.wav				
2013-04-04-c	14:36	Tzina_Zoolo_ADA300-RMM302_Apidae-kwitanekmeh_2013-04-04-c.wav				
2013-04-04-d	3:56	Tzina_Zoolo_JVC313-RMM302_Hymenoptera_teexaalmeh_2013-04-04-d.wav				
2013-04-04-e	6:01	Tzina_Zoolo_JVC313-RMM302_Hymenoptera-teexaalmeh_2013-04-04-e.wav				
2013-04-04-f	17:33	Tzina_Zoolo_AJH303-AND308_Hymenoptera-teexaalmeh_2013-04-04-f.wav				
2013-04-04-g	12:10	Tzina_Zoolo_JVC313-RMM302_Hymenoptera-taalpanaalmeh_2013-04-04-g.wav				
2013-04-04-h	9:39	Tzina_Zoolo_AJH303-RMM302_Hymenoptera-kowitomitmeh_2013-04-04-h.wav				
2013-04-04-i	17:37	Tzina_Zoolo_JVC313-AND308_Hymenoptera_kowitomitmeh_2013-04-04-i.wav				
2013-04-04-j	24:07	Tzina_Zoolo_RMM302-AND308_Apidae-wehwei-nekmeh_2013-04-04-j.wav				
2013-04-04-k	6:42	Tzina_Zoolo_JVC313-AJH303_Hymenoptera-xiikalkwitamiaawameh_2013-04-04-k.wav				
2013-04-04-l	11:27	Tzina_Zoolo_JVC313-AND308_Vespidae-aaltsimit_2013-04-04-l.wav				
2013-04-04-m	15:29	Tzina_Zoolo_AJH303-RMM302_Sphecidae-soosokitsiin_2013-04-04-m.wav				
2013-04-05-a	15:00	Tzina_Zoolo_JVC313-AND308_Hymenoptera-teetookani_2013-04-05-a.wav				
2013-04-05-b	12:55	Tzina_Zoolo_JVC313-AND308_Sphecidae-soosokitsiin_2013-04-05-b.wav				
2013-04-05-c	9:58	Tzina_Zoolo_AJH303-RMM302_Hymenoptera-teetookani_2013-04-05-c.wav				
2013-04-05-d	17:21	Tzina_Zoolo_JVC313-RMM302_Coleoptera-kowtekini_2013-04-05-d.wav				
2013-04-05-e	11:00	Tzina_Zoolo_JVC313-RMM302_Apidae-xiikoh_2013-04-05-e.wav				
2013-04-05-f	20:20	Tzina_Zoolo_AJH303-AND308_Apidae-kowxiikoh_2013-04-05-f.wav				
2013-04-05-g	18:40	Tzina_Zoolo_AJH303-AND308_Apidae-taalpan-xiikoh_2013-04-05-g.wav				
2013-04-05-h	12:42	Tzina_Botan_JVC313-AND308_Onagraceae-chiichiil_2013-04-05-h.wav				
2013-04-05-i	6:14	Tzina_Botan_JVC313-RMM302_Onagraceae-ahwachmaamaani_2013-04-05-i.wav				
2013-04-05-j	9:00	Tzina_Botan_JVC313-AJH303_Papaveraceae-maanextik-xiwit_2013-04-05-j.wav				
2013-04-05-k	12:20	Tzina_Botan_JVC313-AND308_Asteraceae-tsiikaalwits_2013-04-05-k.wav				
2013-04-05-l	10:32	Tzina_Botan_JVC313-AND308_Onagraceae-nexikoliilpah_2013-04-05-l.wav				
2013-04-05-m	13:22	Tzina_Botan_JVC313-RMM302_Bignoniaceae-chikoomeyoolookomekat_2013-04-05-m.wav				
2013-04-05-n	14:07	Tzina_Botan_AND308-RMM302_Leguminosae-ihchayakani_2013-04-05-n.wav				
2013-07-19-a	5:03	Tzina_Botan_AND308-JVC313_Cuscutaceae-sakapal_2013-07-19-a.wav				
2013-07-19-b	8:28	Tzina_Botan_AND308-JVC313_Cactaceae-kowwiiwintaats_2013-07-19-b.wav				
2013-07-19-c	10:08	Tzina_Botan_AND308-JVC313_Chenopodiaceae-epasoot_2013-07-19-c.wav				
2013-07-19-d	10:46	Tzina_Botan_AND308-JVC313_Dioscoreaceae-buurrohtet_2013-07-19-d.wav				
2013-07-19-e	15:35	Tzina_Botan_AND308-JVC313_Ebenaceae-tiiltsapot_2013-07-19-e.wav				
2013-07-19-f	8:30	Tzina_Botan_AND308-JVC313_Hippocastanaceae-ahmoolkowit_2013-07-19-f.wav				
2013-07-19-g	8:43	Tzina_Botan_AND308-JVC313_Iridaceae-saasakatsitsiin_2013-07-19-g.wav				
2013-07-19-h	7:18	Tzina_Botan_AND308-JVC313_Lacistemaceae-kaakahfeen_2013-07-19-h.wav				
2013-07-19-i	8:17	Tzina_Botan_AND308-JVC313_Lamiaceae-chanampilool_2013-07-19-i.wav				
2013-07-19-j	8:48	Tzina_Botan_AND308-JVC313_Lamiaceae-tsiinich_2013-07-19-j.wav				
2013-07-19-k	11:48	Tzina_Botan_AND308-JVC313_Lamiaceae-raabiahxiwit_2013-07-19-k.wav				
2013-07-20-a	15:25	Tzina_Botan_JVC313-AND308_Asteraceae-moosoot_2013-07-20-a.wav				
2013-07-20-b	6:17	Tzina_Botan_JVC313-AND308_Onagraceae-chaawxiwit_2013-07-20-b.wav				
2013-07-20-c	8:10	Tzina_Botan_JVC313-AND308_Lamiaceae-kweetehxiwit_2013-07-20-c.wav				
2013-07-20-d	7:53	Tzina_Botan_JVC313-AND308_Lamiaceae-kowitekooni_2013-07-20-d.wav				
2013-07-20-e	14:15	Tzina_Botan_JVC313-AND308_Loganiaceae-kowaapah_2013-07-20-e.wav				
2013-07-20-f	10:35	Tzina_Botan_JVC313-AND308_Loranthaceae-tepalkat_2013-07-20-f.wav				
2013-07-20-g	5:15	Tzina_Botan_JVC313-AND308_Lythraceae-koorpus-xoochit_2013-07-20-g.wav				
2013-07-20-h	10:41	Tzina_Botan_JVC313-AND308_Magnoliaceae-yoolohxoochit_2013-07-20-h.wav				
2013-07-20-i	4:11	Tzina_Botan_JVC313-AND308_Familia-pendiente-tetsapot-arbol_2013-07-20-i.wav				
2013-07-20-j	5:19	Tzina_Botan_JVC313-AND308_Malvaceae-tekolooiix_2013-07-20-j.wav				
2013-07-20-k	9:04	Tzina_Botan_JVC313-AND308_Malvaceae-teempaawaxiwit_2013-07-20-k.wav				
2013-07-20-l	6:02	Tzina_Botan_JVC313-AND308_Malvaceae-ochpaawaas_2013-07-20-l.wav				
2013-07-20-m	7:16	Tzina_Botan_JVC313-AND308_Zingiberaceae-Marantaceae-aayooiswat_2013-07-20-m.wav				
2013-07-20-n	7:57	Tzina_Botan_JVC313-AND308_Melastomataceae-naantsiinkowit_2013-07-20-n.wav				
2013-07-21-a	4:16	Tzina_Botan_JVC313-AND308_Nyctaginaceae-tiootak-xoochit_2013-07-21-a.wav				
2013-07-21-b	4:46	Tzina_Botan_JVC313-AND308_Orchidaceae-saantakruus-xoochit_2013-07-21-b.wav				
2013-07-21-c	6:17	Tzina_Botan_JVC313-AND308_Orchidaceae-tateempan-chookani_2013-07-21-c.wav				
2013-07-21-d	5:25	Tzina_Botan_JVC313-AND308_Papaveraceae-maanextik-xiwit_2013-07-21-d.wav				
2013-07-21-e	7:54	Tzina_Botan_JVC313-AND308_Passifloraceae-marakuyaan_2013-07-21-e.wav				
2013-07-21-f	6:13	Tzina_Botan_JVC313-AND308_Onagraceae-ahwachmaamaani_2013-07-21-f.wav				
2013-07-21-g	8:30	Tzina_Botan_JVC313-AND308_Onagraceae-nexokoliilpah_2013-07-21-g.wav				
2013-07-21-h	8:03	Tzina_Botan_JVC313-AND308_Phytolaccaceae-ahmoolkilit_2013-07-21-h.wav				
2013-07-21-i	18:29	Tzina_Botan_JVC313-AND308_Pinaceae-okot_2013-07-21-i.wav				
2013-07-21-j	6:10	Tzina_Botan_JVC313-AND308_Piperaceae-piltsompech_2013-07-21-j.wav				
2013-07-21-k	6:55	Tzina_Botan_JVC313-AND308_Polygonaceae-kokookxiwit_2013-07-21-k.wav				
2013-07-21-l	9:42	Tzina_Botan_JVC313-AND308_Helecho-tsanamets_2013-07-21-l.wav				
2013-07-21-m	19:31	Tzina_Botan_JVC313_Helecho-pesma_2013-07-21-m.wav				
2013-07-21-n	11:33	Tzina_Botan_JVC313_Asteraceae-Loganiaceae-Malvaceae-waakoh-kowaapah_2013-07-21-n.wav				
2013-07-21-o	4:32	Tzina_Botan_JVC313_Rubiaceae-saawapah_2013-07-21-o.wav				
2013-07-21-p	8:46	Tzina_Botan_JVC313-AND308_Rubiaceae-witsikiteempiil_2013-07-21-p.wav				
2013-07-21-q	3:52	Tzina_Botan_JVC313-AND308_Helecho-xookihyaak-pesma_2013-07-21-q.wav				
2013-07-21-r	7:46	Tzina_Botan_AND308_Rubiaceae-tsotsokapahxiwit_2013-07-21-r.wav				
2013-07-21-s	10:09	Tzina_Botan_AND308-JVC313_Malpighiaceae-tsotsokakowit_2013-07-21-s.wav				
2013-07-21-t	5:36	Tzina_Botan_JVC313_Rhamnaceae-poposokani_2013-07-21-t.wav				
2013-07-22-a	9:31	Tzina_Botan_AND308-JVC313_Salicaceae-taoolkowit_2013-07-22-a.wav				
2013-07-22-b	7:51	Tzina_Botan_AND308-JVC313_Salicaceae-texokowits_2013-07-22-b.wav				
2013-07-22-c	5:07	Tzina_Botan_AND308-JVC313_Asteraceae-ahtsomiaas_2013-07-22-c.wav				
2013-07-22-d	6:34	Tzina_Botan_AND308-JVC313_Sapindaceae-kwesalkowit_2013-07-22-d.wav				
2013-07-22-e	20:03	Tzina_Botan_AND308-JVC313_Sapotaceae-kowtsapot_2013-07-22-e.wav				
2013-07-22-f	14:52	Tzina_Botan_AND308-JVC313_Selaginellaceae-ichkapxiwit_2013-07-22-f.wav				
2013-07-22-g	5:50	Tzina_Botan_AND308-JVC313_Solanaceae-itskwinpahwits_2013-07-22-g.wav				
2013-07-22-h	18:31	Tzina_Botan_AND308-JVC313_Solanaceae-witstootomat_2013-07-22-h.wav				
2013-07-22-i	12:17	Tzina_Botan_AND308-JVC313_Solanaceae-miiltomat_2013-07-22-i.wav				
2013-07-22-j	13:20	Tzina_Botan_AND308-JVC313_Solanaceae-aatomat_2013-07-22-j.wav				
2013-07-22-k	9:54	Tzina_Botan_AND308-JVC313_Solanaceae-siitaltomat_2013-07-22-k.wav				
2013-07-22-l	24:18	Tzina_Botan_AND308-JVC313_Solanaceae-tomat_2013-07-22-l.wav				
2013-07-22-m	28:38	Tzina_Botan_AND308-JVC313_Solanaceae-chiiltekpin_2013-07-22-m.wav				
2013-07-22-n	14:15	Tzina_Botan_AND308-JVC313_Solanaceae-chiilxoxowik_2013-07-22-n.wav				
2013-07-22-o	12:02	Tzina_Botan_AND308-JVC313_Solanaceae-chaawakilit_2013-07-22-o.wav				
2013-07-22-p	9:36	Tzina_Botan_AND308-JVC313_Solanaceae-ihtikoyokkilit_2013-07-22-p.wav				
2013-07-22-q	12:35	Tzina_Botan_AND308-JVC313_Solanaceae-Acanthaceae-tootolkilit_2013-07-22-q.wav				
2013-07-22-r	9:55	Tzina_Botan_AND308-JVC313_Solanaceae-kwitakowit_2013-07-22-r.wav				
2013-07-22-s	12:45	Tzina_Botan_AND308-JVC313_Tiliaceae-xoonoot_2013-07-22-s.wav				
2013-07-22-t	23:22	Tzina_Botan_AND308-JVC313_Tiliaceae-xoonoot_2013-07-22-t.wav				
2013-07-22-u	14:28	Tzina_Botan_AND308-JVC313_Tiliaceae-tepeexoonoot_2013-07-22-u.wav				
2013-07-22-v	10:11	Tzina_Botan_AND308-JVC313_Ulmaceae-tootookowit_2013-07-22-v.wav				
2013-07-22-w	14:21	Tzina_Botan_AND308-JVC313_Zingiberaceae-nexkihit_2013-07-22-w.wav				
2014-07-23-a	13:16	Tzina_Botan_JVC313-AND308_Urticaceae-toopitspah_2014-07-23-a.wav				
2014-07-23-b	13:49	Tzina_Botan_JVC313-AND308_Urticaceae-teahwach_2014-07-23-b.wav				
2014-07-23-c	12:37	Tzina_Botan_JVC313_Urticaceae-aatsiitsikaas_2014-07-23-c.wav				
2014-07-23-d	3:38	Tzina_Botan_AND308_Polygalaceae-taalokot-oso-tataktsiin-xiwit_2014-07-23-d.wav				
2014-07-23-e	8:26	Tzina_Botan_JVC313_Polygalaceae-taalokot-oso-tataktsiin-xiwit_2014-07-23-e.wav				
2014-07-23-f	10:35	Tzina_Botan_JVC313-AND308_Malvaceae-Rubiaceae-ochpaawaas_2014-07-23-f.wav				
2014-07-23-g	7:40	Tzina_Botan_JVC313-ADA300_Malvaceae-xoonoochpaawaas-alaawak-ochpaawaas_2014-07-23-g.wav				
2014-07-23-h	6:09	Tzina_Botan_HSO366-JVC313_Caprifoliaceae-maatsayaampah_2014-07-23-h.wav				
2014-07-23-i	9:07	Tzina_Botan_JVC313-AND308_Gesneriaceae-chikoaampah_2014-07-23-i.wav				
2014-07-23-j	8:57	Tzina_Botan_JVC313-AND308_Asteraceae-kanachi-taman-moosoot_2014-07-23-j.wav				
2014-07-23-k	6:45	Tzina_Botan_JVC313-AND308_Bromelilaceae-tepeeliilistoon_2014-07-23-k.wav				
2014-07-23-l	5:16	Tzina_Botan_JVC313-AND308_Myrtaceae-aatawtekowit_2014-07-23-l.wav				
2014-07-23-m	6:19	Tzina_Botan_JVC313-ADA300_Salicaceae-eeyi-taman-taoolkowit_2014-07-23-m.wav				
2014-07-23-n	5:07	Tzina_Botan_JVC313-HSO366_Verbenaceae-chapolistit_2014-07-23-n.wav				
2014-07-23-o	7:55	Tzina_Botan_JVC313-HSO366_Ulmaceae-tootookowit_2014-07-23-o.wav				
2014-07-23-p	4:26	Tzina_Botan_JVC313-HSO366_Tiliaceae-tsonsasa_2014-07-23-p.wav				
2014-07-23-q	6:22	Tzina_Botan_JVC313-AND308_Solanaceae-Ihtikoyokkilit-ver1_2014-07-23-q.wav				
2014-07-23-r	8:56	Tzina_Botan_JVC313-AND308_Solanaceae-Ihtikoyokkilit-ver2_2014-07-23-r.wav				
2014-07-24-a	11:49	Tzina_Botan_JVC313-HS0366_Bignoniaceae-chikoomeyooloomekat_2014-07-24-a.wav				
2014-07-24-b	7:45	Tzina_Botan_AND308_Family-pending-nekaxaaniil_2014-07-24-b.wav				
2014-07-24-c	9:03	Tzina_Botan_AND308-HSO366_Caricaceae-kochonih_2014-07-24-c.wav				
2014-07-24-d	11:48	Tzina_Botan_JVC313-AND308_Family-pending-chiilmekat_2014-07-24-d.wav				
2014-07-24-e	4:48	Tzina_Botan_JVC313-AND308_Family-pending-chichiik-xiwit_2014-07-24-e.wav				
2014-07-24-f	7:52	Tzina_Botan_JVC313-AND308_Icacinaceae-kaalaatsapot_2014-07-24-f.wav				
2014-07-24-g	7:22	Tzina_Botan_JVC313-AND308_Salicaceae-y-Fam-pend-kweyameet_2014-07-24-g.wav				
2014-07-24-h	12:42	Tzina_Botan_JVC313-AND308_Piperaceae-yoolpoliwkaaxiwit_2014-07-24-h.wav				
2014-07-24-i	5:52	Tzina_Botan_JVC313-HSO366_Lauraceae-ichkatemoxaawa_2014-07-24-i.wav				
2014-07-24-j	9:01	Tzina_Botan_AND308-HSO366_Ulmaceae-nepalkowit_2014-07-24-j.wav				
2014-07-24-k	7:28	Tzina_Botan_JVC313-HSO366_Family-pending-nokta-wahkalmekat_2014-07-24-k.wav				
2014-07-25-a	5:54	Tzina_Botan_JVC313-AND308_Family-pending-omisaal_2014-07-25-a.wav				
2014-07-25-b	8:33	Tzina_Botan_JVC313-AND308_Lauraceae-kwamaait_2014-07-25-b.wav				
2014-07-25-c	8:17	Tzina_Botan_JVC313-AND308_Rosaceae-y-Fam-pend-piitskowit_2014-07-25-c.wav				
2014-07-25-d	7:36	Tzina_Botan_HSO366-AND308_Rosaceae-y-Fam-pend-piitskowit_2014-07-25-d.wav				
2014-07-25-e	9:18	Tzina_Botan_JVC313_Family-pending-poliwini_2014-07-25-e.wav				
2014-07-25-f	7:02	Tzina_Botan_HSO366-JVC313_Family-pending-siitalxoochit_2014-07-25-f.wav				
2014-07-25-g	6:54	Tzina_Botan_HSO366-JVC313_Asteraceae-taalaniil_2014-07-25-g.wav				
2014-07-25-h	6:12	Tzina_Botan_AND308-JVC313_Hypericaceae-tahchinoolxoochit_2014-07-25-h.wav				
2014-07-25-i	11:15	Tzina_Botan_HSO366-JVC313_Zamiaceae-tepeesin_2014-07-25-i.wav				
2014-07-25-j	13:40	Tzina_Botan_AND308-JVC313_Zamiaceae-tepeesin_2014-07-25-j.wav				
2014-07-25-k	7:54	Tzina_Botan_AND308-JVC313_Malpighiaceae-tootootsapokowit_2014-07-25-k.wav				
2014-07-25-l	8:36	Tzina_Botan_AND308-JVC313_Leguminosae-San-Jose-takoot_2014-07-25-l.wav				
2014-07-25-m	10:58	Tzina_Botan_AND308-HSO366_Family-pending-San-Jose-iswat_2014-07-25-m.wav				
2014-07-25-n	8:42	Tzina_Botan_JVC313-HSO366_Family-pending-tetsapot_2014-07-25-n.wav				
2014-07-25-o	6:14	Tzina_Botan_HSO366-JVC313_Valerianaceae-xankahyaakxiwit_2014-07-25-o.wav				
2014-07-25-p	8:45	Tzina_Botan_HSO366-JVC313_Euphorbiaceae-kaalaatakoot-o-kaakaalootakoot_2014-07-25-p.wav				
2014-07-25-q	5:22	Tzina_Botan_HSO366-JVC313_Family-pending-kaalaaomit_2014-07-25-q.wav				
2014-07-25-r	6:50	Tzina_Botan_HSO366-JVC313_Leguminosae-simarroon-kahtsot_2014-07-25-r.wav				
2014-07-25-s	11:35	Tzina_Botan_JVC313-HSO366_Family-pending-petoolmekat_2014-07-25-s.wav				
2014-07-25-t	8:43	Tzina_Botan_JVC313-HSO366_Malpighiaceae-tataawik-mekat_2014-07-25-t.wav				
2014-07-25-u	11:32	Tzina_Botan_AND308-HSO366_Leguminosae-kwetaxkolmekat_2014-07-25-u.wav				
2014-07-25-v	12:19	Tzina_Botan_AND308-HSO366_Rhamnaceae-poposakani_2014-07-25-v.wav				
2014-07-25-w	12:15	Tzina_Botan_JVC313-HSO366_Vitaceae-xokomekat-o-texokomekat_2014-07-25-w.wav				
2014-07-28-a	21:05	Tzina_Botan_JVC313_Heliconiaceae-chamakih_2014-07-28-a.wav				
2014-07-28-b	6:42	Tzina_Botan_HSO366_Asteraceae-pitsoaaxiwit_2014-07-28-b.wav				
2014-07-28-c	9:39	Tzina_Botan_JVC313_Rubiaceae-witsikiteempiil_2014-07-28-c.wav				
2014-07-28-d	13:32	Tzina_Botan_AND308-HSO366_Melastomataceae-teswat_2014-07-28-d.wav				
2014-07-28-e	17:25	Tzina_Botan_JVC313-AND308_Leguminosae-ekimit_2014-07-28-e.wav				
2014-07-28-f	19:14	Tzina_Botan_JVC313-HSO366_Araceae-kekexikilit-kwapitsokilit_2014-07-28-f.wav				
2014-07-28-g	12:20	Tzina_Botan_JVC313-AND308_Primulaceae-chiilkowit-tepeechiilkowit_2014-07-28-g.wav				
2014-07-28-h	8:25	Tzina_Botan_AND308-HSO366_Asteraceae-okma_2014-07-28-h.wav				
2014-07-28-i	9:04	Tzina_Botan_AND308-HSO366_Asteraceae-koonkilit_2014-07-28-i.wav				
2014-07-28-j	10:43	Tzina_Botan_JVC313-AND308_Gesneriaceae-chikoaampah_2014-07-28-j.wav				
2014-07-28-k	4:10	Tzina_Botan_HSO366-CSC370_Solanaceae-chaawakilit_2014-07-28-k.wav				
